Program,Year,Period,Geo Level,State,Ag District,Ag District Code,County,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,COTTON,"COTTON, UPLAND, IRRIGATED - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,1098,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,COTTON,"COTTON, UPLAND, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,243000,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,COTTON,"COTTON, UPLAND, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,246500,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,COTTON,"COTTON, UPLAND, NON-IRRIGATED - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,210100,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,COTTON,"COTTON, UPLAND, NON-IRRIGATED - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,415,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,23300,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,22800,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,1004000,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,44,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,248200,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,COTTON,"COTTON, UPLAND - ACRES PLANTED",TOTAL,NOT SPECIFIED,275400,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,372200,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,720,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,COTTON,"COTTON, UPLAND, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,159900,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,COTTON,"COTTON, UPLAND, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,176500,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,COTTON,"COTTON, UPLAND, IRRIGATED - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,295100,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,COTTON,"COTTON, UPLAND, IRRIGATED - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,886,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,COTTON,"COTTON, UPLAND, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,88300,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,COTTON,"COTTON, UPLAND, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,98900,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,COTTON,"COTTON, UPLAND, NON-IRRIGATED - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,77100,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,COTTON,"COTTON, UPLAND, NON-IRRIGATED - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,419,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,26700,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,23800,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,816000,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,34.3,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,9200,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,391000,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,42.5,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,14600,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,425000,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,29.1,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,SORGHUM,"SORGHUM, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,11800,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,SORGHUM,"SORGHUM, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,14900,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,TERRY,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,11800,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,TERRY,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,4300,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,TERRY,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,426000,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,TERRY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,99.1,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,TERRY,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,178500,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,TERRY,COTTON,"COTTON, UPLAND - ACRES PLANTED",TOTAL,NOT SPECIFIED,204600,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,TERRY,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,222100,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,TERRY,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,597,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,YOAKUM,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,100100,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,YOAKUM,COTTON,"COTTON, UPLAND - ACRES PLANTED",TOTAL,NOT SPECIFIED,111800,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,YOAKUM,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,151200,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,YOAKUM,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,725,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,YOAKUM,COTTON,"COTTON, UPLAND, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,52500,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,YOAKUM,COTTON,"COTTON, UPLAND, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,56700,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,YOAKUM,COTTON,"COTTON, UPLAND, IRRIGATED - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,103000,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,YOAKUM,COTTON,"COTTON, UPLAND, IRRIGATED - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,942,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,YOAKUM,COTTON,"COTTON, UPLAND, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,47600,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,YOAKUM,COTTON,"COTTON, UPLAND, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,55100,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,YOAKUM,COTTON,"COTTON, UPLAND, NON-IRRIGATED - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,48200,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,YOAKUM,COTTON,"COTTON, UPLAND, NON-IRRIGATED - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,486,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,YOAKUM,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,31100,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,YOAKUM,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,30400,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,YOAKUM,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,1275000,
SURVEY,2015,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,YOAKUM,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,41.9,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,COCHRAN,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,7600,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,COCHRAN,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,7600,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,COCHRAN,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,912000,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,COCHRAN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,120,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,COCHRAN,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,103100,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,COCHRAN,COTTON,"COTTON, UPLAND - ACRES PLANTED",TOTAL,NOT SPECIFIED,139300,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,COCHRAN,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,134800,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,COCHRAN,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,628,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,229800,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,COTTON,"COTTON, UPLAND - ACRES PLANTED",TOTAL,NOT SPECIFIED,324200,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,228700,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,478,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,COTTON,"COTTON, UPLAND, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,49200,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,COTTON,"COTTON, UPLAND, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,59700,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,COTTON,"COTTON, UPLAND, IRRIGATED - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,116300,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,COTTON,"COTTON, UPLAND, IRRIGATED - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,1135,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,COTTON,"COTTON, UPLAND, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,180600,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,COTTON,"COTTON, UPLAND, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,264500,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,COTTON,"COTTON, UPLAND, NON-IRRIGATED - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,112400,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,COTTON,"COTTON, UPLAND, NON-IRRIGATED - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,299,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,PEANUTS,PEANUTS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,3300,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,PEANUTS,PEANUTS - ACRES PLANTED,TOTAL,NOT SPECIFIED,3300,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,PEANUTS,"PEANUTS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,10400000,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,3152,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,22400,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,21200,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,953000,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,45,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,7300,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,377000,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51.6,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,13900,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,576000,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,41.4,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,SORGHUM,"SORGHUM, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,7500,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,SORGHUM,"SORGHUM, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,14900,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,173600,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,COTTON,"COTTON, UPLAND - ACRES PLANTED",TOTAL,NOT SPECIFIED,310000,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,217900,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,602,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,COTTON,"COTTON, UPLAND, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,113900,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,COTTON,"COTTON, UPLAND, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,194000,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,COTTON,"COTTON, UPLAND, IRRIGATED - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,185700,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,COTTON,"COTTON, UPLAND, IRRIGATED - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,783,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,COTTON,"COTTON, UPLAND, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,59700,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,COTTON,"COTTON, UPLAND, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,116000,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,COTTON,"COTTON, UPLAND, NON-IRRIGATED - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,32200,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,COTTON,"COTTON, UPLAND, NON-IRRIGATED - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,259,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,PEANUTS,PEANUTS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,32500,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,PEANUTS,PEANUTS - ACRES PLANTED,TOTAL,NOT SPECIFIED,32500,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,PEANUTS,"PEANUTS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,117800000,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,3625,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,TERRY,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,158700,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,TERRY,COTTON,"COTTON, UPLAND - ACRES PLANTED",TOTAL,NOT SPECIFIED,273500,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,TERRY,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,151700,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,TERRY,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,459,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,TERRY,COTTON,"COTTON, UPLAND, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,76400,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,TERRY,COTTON,"COTTON, UPLAND, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,104000,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,TERRY,COTTON,"COTTON, UPLAND, IRRIGATED - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,114700,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,TERRY,COTTON,"COTTON, UPLAND, IRRIGATED - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,721,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,TERRY,COTTON,"COTTON, UPLAND, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,82300,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,TERRY,COTTON,"COTTON, UPLAND, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,169500,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,TERRY,COTTON,"COTTON, UPLAND, NON-IRRIGATED - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,37000,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,TERRY,COTTON,"COTTON, UPLAND, NON-IRRIGATED - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,216,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,TERRY,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,47900,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,TERRY,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,39100,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,TERRY,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,990000,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,TERRY,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,25.3,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,YOAKUM,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,105900,
SURVEY,2014,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,YOAKUM,COTTON,"COTTON, UPLAND - ACRES PLANTED",TOTAL,NOT SPECIFIED,145800,
