,0,1
110,4/21/2000,23.989583333333332
111,4/22/2000,24.0625
112,4/23/2000,24.020833333333332
113,4/24/2000,24.197916666666668
114,4/25/2000,23.322916666666668
115,4/26/2000,23.458333333333332
116,4/27/2000,22.541666666666668
117,4/28/2000,22.604166666666668
118,4/29/2000,20.677083333333332
119,4/30/2000,18.0625
120,5/1/2000,26.78125
121,5/2/2000,38.59375
122,5/3/2000,38.59375
123,5/4/2000,34.84375
124,5/5/2000,33.145833333333336
125,5/6/2000,31.21875
126,5/7/2000,29.833333333333332
127,5/8/2000,28.354166666666668
128,5/9/2000,27.239583333333332
129,5/10/2000,25.5625
130,5/11/2000,24.71875
131,5/12/2000,23.989583333333332
132,5/13/2000,24.020833333333332
133,5/14/2000,24.0
134,5/15/2000,23.614583333333332
135,5/16/2000,23.989583333333332
136,5/17/2000,23.46875
137,5/18/2000,22.645833333333332
138,5/19/2000,22.666666666666668
139,5/20/2000,25.125
140,5/21/2000,24.208333333333332
141,5/22/2000,23.0
142,5/23/2000,22.770833333333332
143,5/24/2000,22.083333333333332
144,5/25/2000,21.0625
145,5/26/2000,22.614583333333332
146,5/27/2000,22.375
147,5/28/2000,22.541666666666668
148,5/29/2000,22.145833333333332
149,5/30/2000,21.4375
150,5/31/2000,21.354166666666668
151,6/1/2000,19.760416666666668
152,6/2/2000,20.15625
153,6/3/2000,20.416666666666668
154,6/4/2000,22.65625
155,6/5/2000,25.46875
156,6/6/2000,24.416666666666668
157,6/7/2000,23.739583333333332
158,6/8/2000,21.197916666666668
159,6/9/2000,36.447916666666664
160,6/10/2000,63.072916666666664
161,6/11/2000,64.73958333333333
162,6/17/2000,60.020833333333336
163,6/18/2000,58.989583333333336
164,6/19/2000,58.979166666666664
165,6/20/2000,63.239583333333336
166,6/21/2000,64.36458333333333
167,6/22/2000,63.104166666666664
168,6/23/2000,60.5625
169,6/24/2000,57.197916666666664
170,6/25/2000,55.572916666666664
171,6/26/2000,55.166666666666664
172,6/27/2000,54.375
173,6/28/2000,52.447916666666664
174,6/29/2000,51.0
175,6/30/2000,49.333333333333336
176,7/1/2000,48.260416666666664
177,7/2/2000,47.59375
178,7/3/2000,47.0
179,7/4/2000,46.15625
180,7/5/2000,45.510416666666664
181,7/6/2000,44.177083333333336
182,7/7/2000,43.125
183,7/8/2000,42.989583333333336
184,7/9/2000,43.0
185,7/10/2000,42.197916666666664
186,7/11/2000,41.760416666666664
187,7/12/2000,41.0
188,7/13/2000,33.947916666666664
189,7/14/2000,35.71875
190,7/15/2000,34.989583333333336
191,7/16/2000,35.6875
192,7/17/2000,36.114583333333336
193,7/18/2000,35.47872340425532
194,7/19/2000,35.010416666666664
195,7/20/2000,34.0
196,7/21/2000,34.0
197,7/22/2000,33.3125
198,7/23/2000,33.322916666666664
199,7/24/2000,33.333333333333336
200,7/25/2000,32.927083333333336
201,7/26/2000,32.364583333333336
202,7/28/2000,32.03125
203,7/29/2000,32.895833333333336
204,7/30/2000,33.25
205,7/31/2000,32.9375
206,8/1/2000,32.041666666666664
207,8/2/2000,31.90625
208,8/4/2000,29.4375
209,8/5/2000,28.947916666666668
210,8/6/2000,28.5625
211,8/7/2000,27.9375
212,8/8/2000,27.729166666666668
213,8/9/2000,28.8125
214,8/11/2000,28.28125
215,8/12/2000,28.0
216,8/13/2000,27.958333333333332
217,8/14/2000,26.34375
218,8/15/2000,24.354166666666668
219,8/16/2000,23.84375
220,8/18/2000,24.09375
221,8/19/2000,24.3125
222,8/20/2000,24.645833333333332
223,8/21/2000,24.0
224,8/22/2000,24.34375
225,8/23/2000,25.78125
226,8/24/2000,25.0
227,8/25/2000,24.947916666666668
228,8/26/2000,24.90625
229,8/27/2000,24.958333333333332
230,8/28/2000,24.708333333333332
231,8/29/2000,24.15625
232,8/30/2000,24.020833333333332
233,9/1/2000,21.927083333333332
234,9/2/2000,23.520833333333332
235,9/3/2000,22.854166666666668
236,9/4/2000,22.645833333333332
237,9/5/2000,22.46875
238,9/6/2000,21.979166666666668
239,9/8/2000,19.0
240,9/9/2000,20.09375
241,9/10/2000,20.020833333333332
242,9/11/2000,20.53125
243,9/12/2000,19.65625
244,9/13/2000,21.65625
245,9/15/2000,18.729166666666668
246,9/16/2000,18.697916666666668
247,9/17/2000,24.78125
248,9/18/2000,24.385416666666668
249,9/19/2000,24.302083333333332
250,9/20/2000,24.0
251,9/22/2000,17.78125
252,9/23/2000,18.697916666666668
253,9/26/2000,20.34375
254,9/27/2000,21.21875
255,9/30/2000,20.5625
256,10/1/2000,19.270833333333332
257,10/2/2000,17.677083333333332
258,10/3/2000,17.15625
259,10/4/2000,17.104166666666668
260,10/7/2000,17.78125
261,10/8/2000,24.0
262,10/9/2000,24.052083333333332
263,10/10/2000,23.53125
264,10/11/2000,22.0625
265,10/14/2000,18.927083333333332
266,10/15/2000,19.8125
267,10/16/2000,25.854166666666668
268,10/17/2000,25.385416666666668
269,10/18/2000,25.895833333333332
270,10/19/2000,24.177083333333332
271,10/20/2000,24.802083333333332
272,10/21/2000,29.78125
273,10/22/2000,41.364583333333336
274,10/23/2000,47.364583333333336
275,10/24/2000,46.395833333333336
276,10/25/2000,45.041666666666664
277,10/28/2000,41.0
278,10/29/2000,40.34375
279,10/30/2000,38.197916666666664
280,10/31/2000,37.208333333333336
281,11/1/2000,37.010416666666664
282,11/30/2000,83.57291666666667
283,12/1/2000,83.79166666666667
284,12/2/2000,84.20833333333333
285,12/3/2000,84.46875
286,12/4/2000,84.03125
287,12/5/2000,83.70833333333333
288,12/6/2000,83.9375
289,12/7/2000,84.54166666666667
290,12/8/2000,84.0
291,12/9/2000,84.0
292,12/10/2000,84.22916666666667
293,12/11/2000,84.98958333333333
294,12/12/2000,85.0
295,12/13/2000,85.73958333333333
296,12/14/2000,85.5625
297,12/15/2000,85.0
298,12/16/2000,84.92708333333333
299,12/17/2000,85.22916666666667
300,12/18/2000,85.0
301,12/19/2000,85.0
302,12/20/2000,85.0
303,12/21/2000,84.64583333333333
304,12/22/2000,83.29166666666667
305,12/23/2000,83.0
306,12/24/2000,83.0
307,12/25/2000,83.48958333333333
308,12/26/2000,86.1875
309,12/27/2000,89.79166666666667
310,12/28/2000,90.0
311,12/29/2000,89.82291666666667
312,12/30/2000,89.77083333333333
313,12/31/2000,90.0
314,1/1/2001,90.0
315,1/2/2001,89.90625
316,1/3/2001,89.9375
317,1/5/2001,89.40625
318,1/6/2001,89.02083333333333
319,1/7/2001,89.0
320,1/8/2001,88.48958333333333
321,1/9/2001,88.45833333333333
322,1/10/2001,89.125
323,1/17/2001,92.59375
324,1/18/2001,93.77083333333333
325,1/19/2001,94.84375
326,1/20/2001,95.0
327,1/21/2001,95.01041666666667
328,1/22/2001,95.63541666666667
329,1/23/2001,96.0
330,1/24/2001,96.0
331,1/25/2001,96.0
332,1/26/2001,96.0
333,1/27/2001,96.3125
334,1/28/2001,97.125
335,1/29/2001,98.08333333333333
336,1/30/2001,98.01041666666667
337,1/31/2001,98.08333333333333
338,2/1/2001,98.45833333333333
339,2/2/2001,98.85416666666667
340,2/3/2001,98.94791666666667
341,2/4/2001,99.0
342,2/5/2001,99.0
343,2/6/2001,99.0
344,2/7/2001,99.0
345,2/8/2001,99.78124999999999
346,2/9/2001,99.69687500000008
347,2/10/2001,99.66354166666669
348,2/11/2001,99.53437500000001
349,2/12/2001,99.42083333333329
350,2/13/2001,99.47395833333326
351,2/14/2001,99.43958333333336
352,2/15/2001,99.07291666666667
353,2/16/2001,99.84895833333337
354,2/17/2001,100.0
355,2/18/2001,99.99791666666665
356,2/19/2001,99.97708333333333
357,2/20/2001,99.91249999999995
358,2/21/2001,99.6781250000001
359,2/22/2001,99.16041666666665
360,2/23/2001,99.0
361,2/24/2001,99.0
362,2/25/2001,99.0
363,3/4/2001,99.0
364,3/5/2001,99.0
365,3/6/2001,99.01458333333333
366,3/7/2001,99.02187499999998
367,3/8/2001,99.02916666666665
368,3/9/2001,99.4166666666667
369,3/10/2001,99.78333333333342
370,3/11/2001,99.69791666666667
371,3/12/2001,100.90833333333335
372,3/13/2001,101.16666666666667
373,3/14/2001,101.76041666666667
374,3/15/2001,102.0
375,3/16/2001,102.0
376,3/17/2001,102.0
377,3/18/2001,102.47916666666667
378,3/19/2001,102.70833333333333
379,3/20/2001,102.0
380,3/21/2001,102.0
381,3/22/2001,102.0
382,3/23/2001,102.0
383,3/24/2001,102.0
384,3/25/2001,102.0
385,3/26/2001,102.0
386,3/27/2001,102.59375
387,3/28/2001,104.0
388,3/29/2001,103.47916666666667
389,3/30/2001,103.0
390,3/31/2001,103.0
391,4/1/2001,103.42391304347827
392,4/2/2001,103.82291666666667
393,4/3/2001,103.64583333333333
394,4/4/2001,103.0
395,4/5/2001,103.02083333333333
396,4/6/2001,103.11458333333333
397,4/7/2001,103.01041666666667
398,4/8/2001,103.0
399,4/9/2001,103.0
400,4/10/2001,103.0
401,4/11/2001,103.0
402,4/12/2001,103.0
403,4/13/2001,103.0
404,4/14/2001,103.0
405,4/15/2001,102.94791666666667
406,4/16/2001,102.64583333333333
407,4/17/2001,102.15625
408,4/18/2001,102.42708333333333
409,4/19/2001,102.82291666666667
410,4/20/2001,102.55208333333333
411,4/21/2001,102.34375
412,4/22/2001,102.35416666666667
413,4/23/2001,102.63541666666667
414,4/24/2001,102.9375
415,4/25/2001,102.66666666666667
416,4/26/2001,102.0
417,4/27/2001,102.0
418,4/28/2001,102.0
419,4/29/2001,102.0
420,4/30/2001,102.0
421,5/1/2001,102.0
422,5/2/2001,101.98958333333333
423,5/3/2001,102.0
424,5/4/2001,102.0
425,5/5/2001,102.5625
426,5/6/2001,103.10416666666667
427,5/7/2001,104.86458333333333
428,5/8/2001,104.72916666666667
429,5/9/2001,104.94791666666667
430,5/10/2001,104.58333333333333
431,5/11/2001,104.0
432,5/12/2001,103.92708333333333
433,5/13/2001,103.04166666666667
434,5/14/2001,103.0
435,5/15/2001,103.0
436,5/16/2001,102.98958333333333
437,5/18/2001,102.0
438,5/19/2001,102.0
439,5/20/2001,102.0
440,5/21/2001,102.0
441,5/22/2001,101.92708333333333
442,5/23/2001,101.98958333333333
443,5/25/2001,102.0
444,5/26/2001,102.3125
445,5/27/2001,103.0
446,5/28/2001,103.0
447,5/29/2001,102.375
448,5/30/2001,101.88541666666667
449,5/31/2001,101.01041666666667
450,6/1/2001,100.44791666666667
451,6/2/2001,99.98124999999993
452,6/3/2001,99.85312499999999
453,6/4/2001,99.19895833333332
454,6/5/2001,98.65625
455,6/6/2001,98.0
456,6/7/2001,97.9375
457,6/8/2001,97.03125
458,6/9/2001,97.0
459,6/10/2001,97.0
460,6/11/2001,96.55208333333333
461,6/12/2001,96.0
462,6/13/2001,96.0
463,6/14/2001,95.60416666666667
464,6/15/2001,95.0
465,6/16/2001,95.0
466,6/17/2001,94.97916666666667
467,6/18/2001,94.90625
468,6/19/2001,94.48958333333333
469,6/20/2001,94.0
470,6/21/2001,94.0
471,6/22/2001,94.27083333333333
472,6/23/2001,94.0
473,6/24/2001,94.0
474,6/25/2001,93.86458333333333
475,6/26/2001,93.26041666666667
476,6/27/2001,93.11458333333333
477,6/28/2001,93.125
478,6/29/2001,93.0
479,6/30/2001,93.0
480,7/1/2001,93.0
481,7/2/2001,93.0
482,7/3/2001,93.0
483,7/4/2001,92.91666666666667
484,7/5/2001,92.10416666666667
485,7/6/2001,92.0
486,7/7/2001,92.0
487,7/8/2001,91.28125
488,7/9/2001,91.0
489,7/10/2001,91.0
490,7/11/2001,90.0625
491,7/13/2001,89.02083333333333
492,7/14/2001,89.0
493,7/15/2001,88.95833333333333
494,7/16/2001,88.01041666666667
495,7/17/2001,88.0
496,7/18/2001,87.41666666666667
497,7/19/2001,87.0
498,7/20/2001,86.72916666666667
499,7/21/2001,86.0
500,7/22/2001,85.89583333333333
501,7/23/2001,85.0
502,7/24/2001,84.90625
503,7/25/2001,84.0
504,7/26/2001,84.0
505,7/27/2001,83.77083333333333
506,7/28/2001,83.0
507,7/29/2001,83.0
508,7/30/2001,82.86458333333333
509,7/31/2001,82.0
510,8/1/2001,81.90625
511,8/2/2001,80.5
512,8/3/2001,80.0
513,8/4/2001,79.94791666666667
514,8/5/2001,79.16666666666667
515,8/6/2001,79.0
516,8/7/2001,78.25
517,8/8/2001,78.0
518,8/9/2001,77.97916666666667
519,8/10/2001,77.01041666666667
520,8/11/2001,76.92708333333333
521,8/12/2001,76.0
522,8/13/2001,76.0
523,8/14/2001,75.25
524,8/15/2001,74.96875
525,8/16/2001,74.0
526,8/17/2001,73.27083333333333
527,8/18/2001,73.0
528,8/19/2001,72.20833333333333
529,8/20/2001,71.91666666666667
530,8/21/2001,71.01041666666667
531,8/22/2001,70.42708333333333
532,8/23/2001,70.0
533,8/24/2001,69.58333333333333
534,8/25/2001,69.0
535,8/26/2001,69.20833333333333
536,9/5/2001,81.95833333333333
537,9/6/2001,81.0625
538,9/7/2001,81.0
539,9/8/2001,80.17708333333333
540,9/9/2001,80.0
541,9/10/2001,79.57291666666667
542,9/11/2001,78.72916666666667
543,9/12/2001,78.0
544,9/13/2001,78.0
545,9/14/2001,77.48958333333333
546,9/15/2001,77.0
547,9/16/2001,76.78125
548,9/17/2001,76.0
549,9/18/2001,76.0
550,9/19/2001,75.29166666666667
551,9/20/2001,75.0
552,9/21/2001,75.0
553,9/22/2001,75.0
554,9/23/2001,75.0
555,9/24/2001,74.91666666666667
556,9/25/2001,74.0
557,9/26/2001,73.55208333333333
558,9/27/2001,73.0
559,9/28/2001,72.85416666666667
560,9/29/2001,72.0
561,9/30/2001,71.41666666666667
562,10/1/2001,71.0
563,10/2/2001,70.5
564,10/3/2001,70.0
565,10/4/2001,69.89583333333333
566,10/5/2001,69.0
567,10/6/2001,69.0
568,10/7/2001,68.3125
569,10/8/2001,67.75
570,10/9/2001,67.0
571,10/10/2001,66.70833333333333
572,10/11/2001,67.9375
573,10/12/2001,69.03125
574,10/13/2001,71.19791666666667
575,10/14/2001,71.71875
576,10/15/2001,70.40625
577,10/16/2001,70.0
578,10/17/2001,69.4375
579,10/18/2001,68.98958333333333
580,10/19/2001,68.15625
581,10/20/2001,67.8125
582,10/21/2001,67.0
583,10/22/2001,67.0
584,10/26/2001,64.5625
585,10/27/2001,64.0
586,10/28/2001,64.0
587,10/29/2001,64.0
588,10/30/2001,63.875
589,10/31/2001,63.0
590,11/1/2001,63.0
591,11/2/2001,62.739583333333336
592,11/3/2001,62.0
593,11/4/2001,62.0
594,11/5/2001,62.0
595,11/6/2001,61.166666666666664
596,11/7/2001,60.989583333333336
597,11/8/2001,61.0
598,11/9/2001,61.052083333333336
599,11/10/2001,61.0
600,11/11/2001,60.927083333333336
601,11/12/2001,60.770833333333336
602,11/13/2001,62.0
603,11/14/2001,61.958333333333336
604,12/20/2001,107.5625
605,12/21/2001,109.42105263157895
606,12/22/2001,109.96875
607,12/23/2001,110.0
608,12/24/2001,110.0
609,12/25/2001,110.0
610,12/26/2001,110.0
611,12/27/2001,110.34375
612,12/28/2001,110.97916666666667
613,12/29/2001,111.0
614,12/30/2001,111.0
615,12/31/2001,111.0
616,1/1/2002,111.0
617,1/2/2002,111.0
618,1/3/2002,111.0
619,1/4/2002,111.0
620,1/5/2002,111.125
621,1/6/2002,111.0625
622,1/7/2002,111.06315789473685
623,1/8/2002,111.5
624,1/9/2002,112.0
625,1/10/2002,112.0
626,1/11/2002,111.97916666666667
627,1/12/2002,112.0
628,1/13/2002,112.0
629,1/14/2002,112.0
630,1/15/2002,112.0
631,1/16/2002,112.0
632,1/17/2002,112.0
633,1/18/2002,112.0
634,1/19/2002,112.0
635,1/20/2002,112.0
636,1/21/2002,112.0
637,1/22/2002,112.0
638,1/23/2002,112.0
639,1/24/2002,112.0
640,1/25/2002,112.0
641,1/26/2002,112.0
642,1/27/2002,112.0
643,1/28/2002,112.0
644,1/29/2002,112.0
645,1/30/2002,112.0
646,1/31/2002,112.0
647,2/1/2002,112.0
648,2/2/2002,112.0
649,2/3/2002,111.90625
650,2/4/2002,111.5625
651,2/5/2002,111.86458333333333
652,2/6/2002,112.0
653,2/7/2002,111.91666666666667
654,2/8/2002,111.66666666666667
655,2/9/2002,111.15625
656,2/10/2002,111.0
657,2/11/2002,111.0
658,2/12/2002,111.0
659,2/13/2002,111.0
660,2/14/2002,111.0
661,2/15/2002,111.0
662,2/16/2002,110.78125
663,2/17/2002,110.125
664,2/18/2002,110.27083333333333
665,2/19/2002,110.09375
666,2/20/2002,110.0
667,2/21/2002,109.04166666666667
668,2/22/2002,108.0
669,2/23/2002,108.0
670,2/24/2002,108.04166666666667
671,2/25/2002,96.64583333333333
672,2/26/2002,94.82291666666667
673,2/27/2002,95.0
674,2/28/2002,95.0
675,3/1/2002,95.02083333333333
676,3/2/2002,95.0
677,3/3/2002,94.98958333333333
678,3/4/2002,95.4
679,3/5/2002,95.98958333333333
680,3/6/2002,95.97916666666667
681,3/7/2002,95.10416666666667
682,3/9/2002,106.01041666666667
683,3/10/2002,106.54166666666667
684,3/11/2002,106.94791666666667
685,3/12/2002,106.0
686,3/13/2002,106.0
687,3/14/2002,105.34375
688,3/15/2002,104.78125
689,3/16/2002,104.26041666666667
690,3/17/2002,104.0
691,3/18/2002,104.0
692,3/19/2002,103.94791666666667
693,3/20/2002,104.0
694,3/21/2002,103.60416666666667
695,3/22/2002,103.14583333333333
696,3/23/2002,103.0
697,3/24/2002,102.8125
698,3/25/2002,102.0625
699,3/26/2002,101.66666666666667
700,3/27/2002,101.13541666666667
701,3/28/2002,101.0
702,3/29/2002,101.0
703,3/30/2002,101.0
704,3/31/2002,101.0
705,4/1/2002,101.0
706,4/2/2002,100.78125
707,4/3/2002,100.02083333333333
708,4/4/2002,100.0
709,4/5/2002,99.98958333333333
710,4/6/2002,99.0
711,4/7/2002,99.01086956521739
712,4/8/2002,99.84210526315789
713,4/9/2002,99.85416666666667
714,4/10/2002,99.05208333333333
715,4/11/2002,99.0
716,4/12/2002,98.91666666666667
717,4/13/2002,98.23958333333333
718,4/14/2002,98.11458333333333
719,4/15/2002,98.0
720,4/16/2002,98.0
721,4/17/2002,98.0
722,4/18/2002,98.0
723,4/19/2002,97.64583333333333
724,4/20/2002,97.01041666666667
725,4/21/2002,97.0
726,4/22/2002,96.5
727,4/23/2002,96.38541666666667
728,4/24/2002,96.08333333333333
729,4/25/2002,96.0
730,4/26/2002,96.0
731,4/27/2002,95.90625
732,4/28/2002,95.01041666666667
733,4/29/2002,95.0
734,4/30/2002,95.0
735,5/1/2002,95.0
736,5/2/2002,94.28125
737,5/3/2002,94.0
738,5/4/2002,94.0
739,5/5/2002,93.73958333333333
740,5/6/2002,93.0
741,5/7/2002,93.0
742,5/8/2002,92.90625
743,5/9/2002,92.13541666666667
744,5/10/2002,92.0
745,5/11/2002,92.0
746,5/12/2002,92.0
747,5/13/2002,91.97916666666667
748,5/14/2002,91.83333333333333
749,5/15/2002,91.02083333333333
750,5/16/2002,91.0
751,5/17/2002,90.70833333333333
752,5/18/2002,90.0625
753,5/19/2002,90.0
754,5/20/2002,89.14583333333333
755,5/21/2002,88.89583333333333
756,5/22/2002,88.0
757,5/23/2002,88.0
758,5/24/2002,87.80208333333333
759,5/25/2002,87.91666666666667
760,5/26/2002,87.14583333333333
761,5/27/2002,87.0
762,5/28/2002,87.8125
763,5/29/2002,87.27083333333333
764,5/30/2002,86.98958333333333
765,5/31/2002,86.32291666666667
766,6/1/2002,86.0
767,6/2/2002,85.4375
768,6/3/2002,84.53125
769,6/4/2002,84.0
770,6/5/2002,83.3125
771,6/6/2002,83.0
772,6/7/2002,83.0
773,6/8/2002,82.96875
774,6/9/2002,82.46875
775,6/10/2002,82.20833333333333
776,6/11/2002,81.78125
777,6/12/2002,81.0
778,6/13/2002,80.19791666666667
779,6/14/2002,79.65625
780,6/15/2002,79.0
781,6/16/2002,79.6875
782,6/17/2002,79.78125
783,6/18/2002,78.5625
784,6/19/2002,77.98958333333333
785,6/20/2002,77.02083333333333
786,6/21/2002,77.0
787,6/22/2002,76.16666666666667
788,6/23/2002,75.8125
789,6/24/2002,75.0
790,6/25/2002,75.0
791,6/26/2002,74.3125
792,6/27/2002,78.40625
793,6/28/2002,77.36458333333333
794,6/29/2002,75.98958333333333
795,7/20/2002,104.86458333333333
796,7/21/2002,105.39583333333333
797,7/22/2002,105.0
798,7/23/2002,105.0
799,7/24/2002,105.0
800,7/25/2002,105.04166666666667
801,7/26/2002,105.25
802,7/27/2002,105.35416666666667
803,7/28/2002,105.10416666666667
804,7/29/2002,105.05208333333333
805,7/30/2002,105.0
806,7/31/2002,105.0
807,8/1/2002,104.97916666666667
808,8/2/2002,104.67708333333333
809,8/3/2002,104.48958333333333
810,8/4/2002,104.46875
811,8/5/2002,104.52083333333333
812,8/6/2002,104.16666666666667
813,8/7/2002,104.0
814,8/8/2002,104.0
815,8/9/2002,104.0
816,8/10/2002,103.61458333333333
817,8/12/2002,102.97916666666667
818,8/13/2002,102.44791666666667
819,8/14/2002,102.4375
820,8/15/2002,101.96875
821,8/16/2002,101.0
822,8/17/2002,100.67708333333333
823,8/18/2002,100.0
824,8/20/2002,99.0
825,8/22/2002,98.0
826,8/27/2002,96.01041666666667
827,8/28/2002,96.0
828,8/29/2002,95.625
829,8/30/2002,95.09375
830,8/31/2002,95.0
831,9/1/2002,94.98958333333333
832,9/2/2002,94.45833333333333
833,9/3/2002,94.17708333333333
834,9/4/2002,94.0
835,9/5/2002,94.32291666666667
836,9/6/2002,94.625
837,9/7/2002,94.55208333333333
838,9/8/2002,96.0
839,9/9/2002,95.83333333333333
840,9/10/2002,95.0
841,9/12/2002,94.0
842,9/13/2002,94.0
843,9/14/2002,93.55913978494624
844,9/15/2002,93.0
845,9/16/2002,93.0
846,9/17/2002,91.63541666666667
847,9/18/2002,90.65625
848,9/19/2002,90.40625
849,9/20/2002,91.55208333333333
850,9/21/2002,91.39583333333333
851,9/22/2002,91.0
852,9/23/2002,90.82291666666667
853,9/24/2002,90.05208333333333
854,9/25/2002,89.5625
855,9/26/2002,89.09375
856,9/27/2002,87.13541666666667
857,9/28/2002,85.125
858,9/29/2002,85.0
859,9/30/2002,85.0
860,10/1/2002,85.33333333333333
861,10/2/2002,85.0
862,10/3/2002,85.0
863,10/4/2002,85.0
864,10/5/2002,84.1875
865,10/6/2002,84.05208333333333
866,10/7/2002,83.32291666666667
867,10/8/2002,83.32291666666667
868,10/9/2002,84.80208333333333
869,10/10/2002,84.4375
870,10/11/2002,83.80208333333333
871,10/12/2002,83.0
872,10/13/2002,82.95833333333333
873,10/14/2002,82.33333333333333
874,10/15/2002,81.95833333333333
875,10/16/2002,81.0
876,10/17/2002,80.63541666666667
877,10/18/2002,80.16666666666667
878,10/19/2002,82.44791666666667
879,10/20/2002,85.17708333333333
880,10/21/2002,85.16666666666667
881,10/22/2002,86.09375
882,10/23/2002,87.4375
883,10/24/2002,88.8125
884,10/25/2002,91.89583333333333
885,10/26/2002,92.0
886,10/27/2002,92.0
887,10/28/2002,92.0625
888,10/29/2002,92.19791666666667
889,10/30/2002,92.78125
890,10/31/2002,93.0
891,11/1/2002,93.0
892,11/2/2002,94.03125
893,11/3/2002,95.0
894,11/4/2002,96.5625
895,11/5/2002,99.90625
896,11/6/2002,100.85416666666667
897,11/7/2002,100.60416666666667
898,11/8/2002,100.63541666666667
899,11/9/2002,101.04166666666667
900,11/10/2002,98.33333333333333
901,11/11/2002,98.0
902,11/12/2002,98.34375
903,11/13/2002,97.23958333333333
904,11/14/2002,95.625
905,11/15/2002,96.53125
906,11/16/2002,97.23958333333333
907,11/17/2002,98.14583333333333
908,11/18/2002,98.69791666666667
909,11/19/2002,98.1875
910,11/20/2002,97.625
911,11/21/2002,97.58333333333333
912,11/22/2002,97.09375
913,11/23/2002,98.0
914,11/24/2002,98.33333333333333
915,11/25/2002,98.95833333333333
916,11/26/2002,99.47916666666667
917,11/27/2002,100.0
918,11/28/2002,100.0
919,11/29/2002,100.0
920,11/30/2002,100.02083333333333
921,12/1/2002,100.88541666666667
922,12/2/2002,100.77083333333333
923,12/3/2002,100.6875
924,12/4/2002,101.42708333333333
925,12/5/2002,102.0
926,12/6/2002,101.84375
927,12/7/2002,101.47916666666667
928,12/8/2002,101.79166666666667
929,12/9/2002,105.09375
930,12/13/2002,106.41666666666667
931,12/14/2002,107.0
932,12/15/2002,107.47916666666667
933,12/16/2002,108.0
934,12/17/2002,108.01041666666667
